date,CAR_ersst,NTA_ersst,aao,ammsst,amon_sm,amon_sm_long,amon_us,amon_us_long,ao,atltri,brazilrain,censo,censo_long,ea,eofpac,epo,espi,gmsst,hurr,indiamon,ipotpi_hadisst2,jonesnao,meiv2,nao,nina1_anom,nina34_anom,nina3_anom,nina4_anom,noi,np,oni,pdo,pna,qbo,sahelrain,soi,solar,swmonsoon,tna,tni,trend,tsa,whwp,wp,precipitation
1972-02-01,-0.04,-0.54,,-2.15,-0.261,-0.261,-0.392,-0.392,-0.195,-1.833,-64.0,-0.47,-0.47,-1.07,0.133,0.15,,-0.33,0.0,29.0,-0.3,-0.2,,-0.08,0.45,-0.45,-0.52,-0.31,1.071,1010.69,-0.35,-1.83,-2.27,7.95,-2.0,1.8,1418.0,0.06,-0.38,0.575,290.0,-0.06,-0.3,-2.26,97.33
1972-03-01,-0.08,-0.58,,-3.12,-0.263,-0.263,-0.451,-0.451,-0.141,-1.876,-103.0,-0.2,-0.2,2.15,0.015,-1.36,,-0.06,0.0,1.0,-0.37,0.26,,0.35,0.58,-0.19,-0.29,-0.16,1.899,1009.85,0.06,-2.09,-0.1,7.35,4.0,1.1,1285.0,0.07,-0.5,0.661,291.0,-0.18,-0.57,-1.87,44.2273
1972-04-01,-0.18,-0.67,,-3.04,-0.265,-0.265,-0.338,-0.338,1.007,-1.318,-85.0,0.44,0.44,-0.57,0.742,-1.52,,-0.04,0.0,18.0,0.12,0.22,,-0.38,0.64,0.07,0.0,0.11,-0.093,1019.8,0.41,-1.65,-1.95,6.22,32.0,-0.2,1129.0,0.08,-0.31,0.851,292.0,0.03,0.33,-0.01,72.1834
1972-05-01,-0.39,-0.64,,-3.32,-0.266,-0.266,-0.481,-0.481,0.14,-2.036,-48.0,1.56,1.55,0.03,1.066,0.31,,-0.02,0.0,54.0,0.1,1.24,,0.93,0.71,0.38,0.21,0.11,-1.278,1014.76,0.67,-1.57,0.21,-2.59,102.0,-2.6,1296.0,0.56,-0.46,1.134,293.0,-0.03,0.17,1.23,28.4301
1972-06-01,-0.52,-0.62,,-4.31,-0.265,-0.265,-0.5,-0.5,-0.049,-1.665,50.0,1.23,1.23,0.91,1.315,-2.96,,0.08,1.5,1170.0,0.38,1.07,,1.19,1.78,0.45,0.61,0.1,-1.259,1015.53,0.92,-1.87,-0.15,-10.7,7.0,-0.9,1354.0,1.07,-0.35,1.52,294.0,0.09,-1.4,2.06,12.5396
1972-07-01,-0.51,-0.58,,-4.77,-0.264,-0.264,-0.387,-0.387,-0.553,-1.261,-26.0,1.7,1.69,-0.16,1.774,2.2,,0.06,0.0,1481.0,0.67,0.41,,0.21,2.03,0.85,1.2,0.13,-1.687,1017.95,1.13,-0.83,-1.13,-15.45,-319.0,-2.4,1220.0,1.7,-0.4,1.659,295.0,0.25,-0.64,-0.32,0.296
1972-08-01,-0.35,-0.58,,-4.91,-0.263,-0.263,-0.395,-0.395,-0.082,-1.245,443.0,1.47,1.46,-1.63,1.997,1.76,,0.2,3.5,2521.0,1.02,0.11,,1.57,2.37,1.09,1.63,-0.04,-1.633,1014.64,1.37,0.25,-0.04,-19.28,-297.0,-0.8,1257.0,2.18,-0.44,1.642,296.0,0.26,-1.47,1.09,2.7366
1972-09-01,-0.2,-0.5,,-4.75,-0.264,-0.264,-0.314,-0.314,-0.92,-1.16,-87.0,1.6,1.59,1.22,1.487,0.93,,0.07,1.25,585.0,1.07,-4.11,,0.03,1.23,1.23,1.43,0.11,-0.636,1014.78,1.58,0.17,0.13,-20.4,-293.0,-2.2,1136.0,1.47,-0.33,1.481,297.0,0.23,-1.21,-1.61,39.3597
1972-10-01,-0.07,-0.4,,-4.5,-0.265,-0.265,-0.298,-0.298,0.392,-1.291,-69.0,1.59,1.58,0.47,1.72,1.48,,-0.04,0.0,60.0,1.22,-1.74,,1.7,1.39,1.54,1.74,0.4,-2.359,1014.9,1.84,0.11,-1.49,-21.17,18.0,-1.5,1211.0,3.94,-0.08,1.186,298.0,0.29,1.55,0.51,82.4156
1972-11-01,0.03,-0.4,,-4.93,-0.265,-0.265,-0.289,-0.289,-0.38,-1.368,-63.0,1.18,1.18,-0.07,1.736,-0.32,,-0.07,0.0,182.0,1.27,0.64,,0.43,1.38,1.9,1.99,0.53,-1.25,1009.7,2.09,0.57,0.53,-20.49,4.0,-0.6,1016.0,1.29,-0.09,0.6,299.0,0.44,0.87,0.19,169.0592
1972-12-01,0.06,-0.44,,-6.82,-0.265,-0.265,-0.362,-0.362,1.238,-2.163,207.0,1.84,1.85,-0.21,1.82,,,0.12,0.0,10.0,1.42,2.11,,0.09,2.01,2.09,2.25,0.67,-0.2,1010.73,2.12,-0.33,-0.86,-16.78,4.0,-2.1,1029.0,1.1,-0.37,0.122,300.0,0.89,0.63,0.71,117.013
1973-01-01,0.06,-0.4,,-6.53,-0.265,-0.265,-0.385,-0.385,1.232,-2.113,-10.0,1.06,1.06,1.06,1.674,-0.8,,0.26,0.0,11.0,1.08,1.37,,-0.46,1.26,1.8,1.78,0.67,-2.303,1008.32,1.84,-0.46,-0.88,-4.4,-5.0,-0.5,1022.0,0.65,-0.31,-0.294,301.0,0.79,0.14,0.47,274.1817
1973-02-01,0.08,-0.34,,-5.69,-0.264,-0.264,-0.405,-0.405,0.786,-1.74,345.0,1.39,1.39,-0.89,1.162,0.95,,0.34,0.0,65.0,0.43,1.22,,0.52,0.16,1.2,0.79,0.4,-8.273,1008.21,1.25,-0.61,-0.14,0.08,-5.0,-2.3,987.0,1.46,-0.3,-0.675,302.0,0.72,0.05,1.12,198.4256
1973-03-01,0.05,-0.25,,-4.97,-0.264,-0.264,-0.355,-0.355,0.537,-1.538,15.0,0.46,0.46,-0.35,0.537,-1.94,,0.38,0.0,4.0,0.05,1.04,,-0.09,-0.58,0.27,0.09,0.01,2.683,1010.61,0.54,-0.5,0.53,3.4,-9.0,1.2,1004.0,2.9,-0.32,-1.108,303.0,0.59,1.03,0.56,96.2857
1973-04-01,0.02,-0.2,,-3.62,-0.263,-0.263,-0.276,-0.276,-1.126,-0.772,157.0,0.17,0.16,-0.32,-0.477,0.6,,0.36,0.0,22.0,-0.44,-2.61,,-0.73,-1.11,-0.58,-0.83,-0.37,3.538,1016.76,-0.1,-0.69,0.11,6.28,-12.0,0.1,1050.0,0.54,-0.19,-1.22,304.0,0.76,0.2,1.33,15.6754
1973-05-01,-0.09,-0.18,,-2.54,-0.264,-0.264,-0.181,-0.181,0.073,-0.949,45.0,-0.45,-0.46,-0.71,-0.684,-1.49,,0.31,0.0,58.0,-0.63,0.37,,-0.36,-1.37,-0.97,-1.32,-0.43,0.334,1014.43,-0.54,-0.76,0.67,8.12,-14.0,0.7,970.0,0.93,0.04,-1.119,305.0,0.93,-0.25,0.71,19.3638
1973-06-01,-0.13,-0.18,,-2.47,-0.266,-0.266,-0.187,-0.187,0.531,-0.758,89.0,-1.07,-1.08,0.0,-1.251,-1.3,,0.29,0.0,958.0,-1.01,0.83,,0.7,-1.61,-1.18,-1.41,-0.82,1.967,1015.1,-0.87,-0.97,1.01,8.63,-81.0,1.8,912.0,0.63,-0.07,-0.855,306.0,0.75,-1.07,-1.34,2.2062
1973-07-01,-0.19,-0.24,,-2.15,-0.266,-0.266,-0.115,-0.115,0.27,-0.82,267.0,-1.05,-1.05,1.35,-1.303,-1.27,,0.23,2.5,3722.0,-0.82,-1.85,,0.6,-1.23,-1.54,-1.66,-1.05,0.96,1017.62,-1.11,-0.57,-0.26,6.94,-76.0,1.0,845.0,1.99,-0.05,-0.561,307.0,0.67,-0.57,0.42,3.2357
1973-08-01,-0.23,-0.28,,-2.06,-0.266,-0.266,-0.145,-0.145,0.313,-1.189,7.0,-1.4,-1.41,1.67,-1.482,-0.1,,0.06,0.75,3873.0,-1.18,2.32,,-0.2,-1.62,-1.63,-1.62,-1.35,2.282,1017.82,-1.28,-1.14,-0.95,5.86,-143.0,2.1,829.0,1.17,-0.16,-0.038,308.0,0.58,-1.11,0.06,3.4113
1973-09-01,-0.24,-0.39,,-2.02,-0.266,-0.266,-0.143,-0.143,0.114,-1.059,105.0,-1.46,-1.46,2.91,-1.519,0.68,,0.09,3.75,2265.0,-1.39,-0.79,,-0.15,-1.31,-1.66,-1.52,-1.49,0.876,1014.26,-1.45,-0.51,-0.27,5.51,-243.0,2.0,1056.0,0.71,-0.16,0.501,309.0,0.75,-0.72,0.06,25.4845
1973-10-01,-0.2,-0.41,,-2.4,-0.266,-0.266,-0.227,-0.227,0.337,-1.218,220.0,-1.33,-1.33,1.34,-1.464,-0.62,,0.13,3.0,607.0,-1.48,-1.03,,-0.84,-1.08,-1.98,-1.69,-1.65,1.553,1014.8,-1.71,-0.87,-0.74,5.2,-139.0,1.3,877.0,0.27,-0.26,1.149,310.0,0.67,-1.92,0.9,86.5257
1973-11-01,-0.24,-0.38,,-1.91,-0.266,-0.266,-0.221,-0.221,0.002,-1.013,-1.0,-2.46,-2.45,-0.34,-1.419,-0.27,,0.09,0.0,8.0,-1.66,-0.26,,-1.11,-1.12,-2.37,-1.82,-1.92,0.726,1014.83,-1.95,-1.81,-1.66,4.92,-11.0,4.3,815.0,0.61,-0.23,1.717,311.0,0.54,-1.47,0.29,328.1659
1973-12-01,-0.31,-0.35,,-1.17,-0.267,-0.267,-0.25,-0.25,-0.181,-0.76,-63.0,-1.89,-1.89,-0.34,-1.632,,,-0.01,0.0,40.0,-1.79,-1.65,,0.21,-1.14,-2.26,-1.85,-2.04,0.595,1005.32,-2.03,-0.76,0.23,2.31,0.0,3.0,842.0,0.22,-0.1,1.97,312.0,0.4,-0.29,0.43,183.7044
1974-01-01,-0.36,-0.45,,-1.49,-0.267,-0.267,-0.287,-0.287,0.232,-2.008,216.0,-1.96,-1.97,0.47,-1.821,-0.65,,-0.02,0.0,2.0,-1.63,3.75,,1.05,-1.35,-2.09,-1.8,-2.02,0.56,1006.61,-1.84,-1.22,-1.54,-0.91,-5.0,4.0,831.0,1.64,-0.28,2.145,313.0,0.34,-0.17,-3.37,197.5352
1974-02-01,-0.29,-0.67,,-2.91,-0.268,-0.268,-0.295,-0.295,-0.489,-2.04,38.0,-1.66,-1.67,-1.65,-1.85,-1.12,,-0.22,0.0,22.0,-1.48,0.68,,-0.6,-1.38,-1.66,-1.34,-1.48,5.932,1011.16,-1.55,-1.65,-1.5,-1.31,-7.0,3.4,809.0,0.21,-0.51,2.129,314.0,0.14,-0.3,-0.78,75.462
1974-03-01,-0.24,-0.92,,-4.81,-0.271,-0.271,-0.413,-0.413,-0.746,-2.549,65.0,-1.82,-1.82,-0.86,-1.556,0.32,,-0.01,0.0,20.0,-0.97,-0.81,,-0.43,-0.84,-1.45,-0.96,-1.15,-1.769,1007.38,-1.23,-0.9,-1.1,-1.08,8.0,4.0,792.0,0.77,-0.73,1.962,315.0,0.15,-0.83,-1.26,244.3715
1974-04-01,-0.25,-1.1,,-6.31,-0.274,-0.274,-0.535,-0.535,0.309,-3.101,159.0,-1.23,-1.24,1.3,-1.244,-0.41,,-0.1,0.0,37.0,-0.85,-2.3,,0.41,-0.39,-1.36,-0.81,-1.2,3.414,1014.53,-1.03,-0.52,-0.73,-1.92,-27.0,1.6,861.0,0.26,-1.09,1.728,316.0,0.36,-0.78,-0.19,67.0149
1974-05-01,-0.29,-1.12,,-6.22,-0.277,-0.277,-0.511,-0.511,-0.507,-2.992,288.0,-1.18,-1.19,0.72,-1.014,0.03,,-0.01,0.0,342.0,-0.69,-0.01,,-0.17,-0.2,-1.29,-0.89,-1.14,2.223,1015.46,-0.91,-0.28,-0.4,-7.58,-62.0,1.6,906.0,0.12,-0.89,1.702,317.0,0.49,-1.52,0.36,5.7512
1974-06-01,-0.37,-0.94,,-4.9,-0.277,-0.277,-0.459,-0.459,-0.048,-2.372,48.0,-0.58,-0.58,1.81,-0.888,-2.29,,0.03,0.0,844.0,-0.48,-0.14,,0.17,-0.78,-1.2,-0.84,-1.08,0.209,1015.98,-0.77,-0.31,-1.36,-13.86,-117.0,0.7,863.0,0.32,-0.61,1.502,318.0,0.43,-1.7,-0.13,6.9696
1974-07-01,-0.42,-0.78,,-3.89,-0.278,-0.278,-0.526,-0.526,0.39,-2.274,-36.0,-0.93,-0.94,0.33,-0.82,-1.52,,0.0,0.0,2685.0,-0.55,2.07,,-0.73,-0.58,-0.9,-0.59,-1.16,0.3,1017.06,-0.53,-0.08,-0.09,-19.58,337.0,1.9,925.0,2.21,-0.5,1.229,319.0,0.58,-2.79,0.81,15.0529
1974-08-01,-0.49,-0.66,,-3.66,-0.28,-0.28,-0.479,-0.479,-0.533,-2.36,-7.0,-0.47,-0.48,0.94,-0.661,2.42,,0.13,3.75,2526.0,-0.37,0.89,,-0.95,-0.46,-0.52,-0.4,-0.82,0.759,1014.59,-0.37,0.27,0.9,-23.14,277.0,1.3,830.0,1.79,-0.39,0.89,320.0,0.42,-3.16,0.24,5.8558
1974-09-01,-0.49,-0.69,,-3.9,-0.28,-0.28,-0.517,-0.517,-0.136,-2.981,320.0,-0.7,-0.69,-0.55,-0.752,2.56,,-0.08,10.5,875.0,-0.79,0.11,,0.95,-0.63,-0.64,-0.63,-1.05,-0.324,1014.35,-0.41,0.44,0.35,-23.52,81.0,1.8,878.0,1.18,-0.5,0.825,321.0,0.14,-4.35,-0.4,0.024
1974-10-01,-0.46,-0.68,,-3.46,-0.28,-0.28,-0.519,-0.519,-1.024,-2.101,280.0,-0.78,-0.78,-1.46,-0.925,0.18,,-0.05,0.0,1165.0,-1.11,-1.44,,1.04,-1.2,-0.94,-1.03,-1.23,2.549,1010.74,-0.61,-0.1,0.93,-23.12,-53.0,1.5,976.0,2.7,-0.46,0.636,322.0,0.11,-3.61,-0.22,47.646
1974-11-01,-0.41,-0.69,,-4.12,-0.279,-0.279,-0.437,-0.437,-0.435,-1.802,11.0,-0.26,-0.26,-0.27,-0.892,-1.75,,-0.08,0.0,11.0,-0.97,1.27,,-0.7,-1.0,-1.09,-1.11,-1.14,1.337,1010.51,-0.75,0.43,0.53,-22.48,2.0,-0.2,903.0,0.52,-0.51,0.479,323.0,0.25,-1.85,0.42,44.8002
1974-12-01,-0.38,-0.53,,-3.91,-0.278,-0.278,-0.372,-0.372,0.556,-1.525,113.0,-0.43,-0.43,0.48,-0.924,,,-0.02,0.0,41.0,-0.99,3.06,,1.3,-1.46,-0.97,-1.04,-1.12,4.283,1006.12,-0.64,-0.12,0.38,-22.57,-4.0,0.3,811.0,0.65,-0.51,0.361,324.0,0.11,-0.17,-0.89,115.1569
1975-01-01,-0.29,-0.49,,-2.14,-0.278,-0.278,-0.284,-0.284,1.595,-1.308,26.0,0.11,0.11,-0.22,-0.724,-1.52,,0.11,0.0,32.0,-0.92,2.43,,0.17,-1.15,-0.45,-0.54,-0.71,4.746,1010.94,-0.54,-0.84,-1.2,-16.7,-5.0,-0.8,775.0,0.66,-0.24,0.6,325.0,-0.13,-0.17,-0.46,56.6864
1975-02-01,-0.17,-0.47,,-2.4,-0.279,-0.279,-0.35,-0.35,0.194,-2.058,-25.0,-0.43,-0.43,1.35,-0.845,-0.5,,0.13,0.0,83.0,-0.74,0.4,,-1.15,-1.18,-0.68,-0.85,-0.55,-0.692,1008.16,-0.57,-0.71,-0.51,-15.39,-6.0,1.3,742.0,0.9,-0.41,0.749,326.0,-0.19,-0.3,-0.77,252.9678
1975-03-01,-0.09,-0.58,,-3.01,-0.279,-0.279,-0.321,-0.321,0.151,-2.009,58.0,-0.84,-0.84,0.85,-1.072,-0.14,,0.15,0.0,48.0,-0.91,-1.26,,-1.04,-0.33,-1.09,-0.87,-0.86,-0.405,1014.4,-0.65,-0.51,-0.81,-13.04,5.0,2.6,724.0,1.41,-0.49,0.855,327.0,-0.15,-0.34,-0.46,218.5948
1975-04-01,-0.07,-0.73,,-2.42,-0.279,-0.279,-0.357,-0.357,0.409,-1.486,-25.0,-0.95,-0.96,-1.69,-0.961,-1.57,,0.04,0.0,4.0,-0.82,-0.84,,-1.89,-0.0,-0.96,-0.57,-0.99,3.509,1018.88,-0.73,-1.3,-0.67,-5.12,0.0,1.9,707.0,0.89,-0.45,0.949,328.0,-0.11,-0.22,0.37,77.8658
1975-05-01,-0.13,-0.81,,-3.16,-0.279,-0.279,-0.4,-0.4,-0.614,-1.701,49.0,-0.96,-0.96,-0.51,-1.516,-1.21,,0.25,0.0,68.0,-1.2,-2.42,,-0.43,-0.96,-1.13,-1.09,-1.15,0.864,1014.54,-0.83,-1.02,0.6,1.18,55.0,1.1,701.0,0.34,-0.7,1.337,329.0,0.04,-1.21,-0.45,9.3918
1975-06-01,-0.2,-0.79,,-2.9,-0.277,-0.277,-0.307,-0.307,-0.323,-1.32,156.0,-1.58,-1.59,0.97,-1.835,-2.09,,0.02,0.0,1808.0,-1.04,0.18,,-0.54,-1.43,-1.5,-1.4,-1.43,1.392,1016.58,-0.98,-1.16,-0.31,4.47,-93.0,2.1,697.0,0.32,-0.4,1.461,330.0,0.17,-1.21,-0.61,11.5271
1975-07-01,-0.27,-0.63,,-1.17,-0.275,-0.275,-0.283,-0.283,0.345,-0.687,163.0,-1.83,-1.83,0.45,-1.49,0.6,,0.06,1.25,2718.0,-0.93,0.63,,1.57,-0.93,-1.39,-1.19,-1.53,0.624,1015.8,-1.13,-0.4,-1.53,7.41,514.0,3.1,772.0,2.4,-0.28,1.503,331.0,0.02,-2.55,1.59,8.6513
1975-08-01,-0.29,-0.57,,-0.55,-0.273,-0.273,-0.197,-0.197,0.13,-0.417,-18.0,-1.76,-1.77,2.24,-1.545,0.99,,-0.21,2.75,3233.0,-1.12,0.08,,-0.46,-0.95,-1.52,-1.08,-1.76,3.053,1017.49,-1.2,-1.07,-1.1,9.06,28.0,3.3,904.0,1.01,-0.15,1.734,332.0,-0.02,-3.6,0.32,19.0142
1975-09-01,-0.29,-0.59,,-1.13,-0.272,-0.272,-0.347,-0.347,1.278,-0.849,-9.0,-1.9,-1.9,-0.71,-1.779,0.81,,-0.02,13.75,2536.0,-1.32,1.75,,1.67,-1.57,-1.66,-1.41,-2.05,2.615,1016.45,-1.37,-1.23,-0.23,10.25,236.0,3.4,796.0,2.08,-0.26,1.933,333.0,-0.24,-3.54,0.22,4.6138
1975-10-01,-0.3,-0.7,,-1.35,-0.272,-0.272,-0.365,-0.365,0.138,-1.793,4.0,-1.66,-1.65,1.63,-1.677,-0.56,,-0.05,2.75,796.0,-1.61,0.39,,-0.08,-1.97,-1.83,-1.61,-2.21,2.151,1013.76,-1.43,-1.29,-0.65,10.65,-57.0,2.8,757.0,0.16,-0.3,1.983,334.0,-0.18,-3.14,0.0,116.9577
1975-11-01,-0.37,-0.64,,-1.67,-0.272,-0.272,-0.353,-0.353,0.619,-1.633,-42.0,-1.36,-1.36,0.32,-1.49,-1.14,,-0.12,0.0,12.0,-1.61,0.86,,0.3,-2.25,-1.66,-1.44,-2.11,3.264,1012.44,-1.55,-2.08,-0.63,11.27,3.0,1.9,808.0,1.05,-0.39,1.946,335.0,-0.03,-2.11,1.04,44.0783
1975-12-01,-0.49,-0.52,,-0.62,-0.272,-0.272,-0.333,-0.333,1.29,-1.5,114.0,-1.74,-1.74,0.92,-1.736,,,-0.2,0.0,0.0,-1.73,-1.57,,-0.09,-1.88,-1.93,-1.81,-2.15,4.765,1007.02,-1.65,-1.61,-0.16,10.95,0.0,3.5,746.0,0.62,-0.26,1.908,336.0,-0.34,-0.32,-1.01,40.0273
1976-01-01,-0.6,-0.49,,-0.02,-0.272,-0.272,-0.396,-0.396,0.034,-1.049,-81.0,-1.42,-1.43,0.61,-1.803,-0.3,,-0.02,0.0,60.0,-1.6,0.75,,-0.8,-1.12,-2.01,-1.9,-1.74,5.938,1004.08,-1.56,-1.14,-0.25,9.22,12.0,2.3,747.0,0.19,-0.3,1.725,337.0,-0.41,-0.17,-0.71,16.9311
1976-02-01,-0.57,-0.63,,-1.1,-0.271,-0.271,-0.453,-0.453,1.656,-1.609,75.0,-1.24,-1.24,0.86,-1.377,0.07,,-0.09,0.0,12.0,-0.96,1.29,,0.61,-0.64,-1.26,-1.1,-1.3,2.33,1013.13,-1.17,-1.85,-2.38,8.92,5.0,2.8,705.0,1.43,-0.48,1.727,338.0,-0.4,-0.3,-0.39,94.7294
1976-03-01,-0.45,-0.72,,-2.74,-0.268,-0.268,-0.505,-0.505,0.587,-2.093,10.0,-0.97,-0.97,-1.58,-1.149,-0.83,,-0.33,0.0,40.0,-0.92,1.87,,0.38,-0.53,-0.82,-0.67,-0.98,4.956,1013.8,-0.73,-0.96,-1.78,9.7,-7.0,2.9,767.0,0.51,-0.81,1.697,339.0,-0.48,-0.87,-0.06,43.6624
1976-04-01,-0.34,-0.82,,-2.43,-0.267,-0.267,-0.438,-0.438,0.44,-1.718,-15.0,-0.35,-0.36,-0.68,-0.999,-1.52,,-0.21,0.0,63.0,-0.88,-1.53,,0.14,0.17,-0.93,-0.66,-0.82,-1.774,1015.31,-0.47,-0.89,0.92,11.53,9.0,0.5,763.0,0.95,-0.66,1.813,340.0,-0.67,-1.11,0.92,52.5724
1976-05-01,-0.34,-0.8,,-2.81,-0.264,-0.264,-0.5,-0.5,0.06,-1.86,-62.0,-0.57,-0.58,-0.31,-0.454,-0.9,,-0.19,0.0,70.0,-0.39,1.2,,0.94,0.7,-0.74,-0.34,-0.77,0.244,1014.5,-0.28,-0.68,0.58,10.04,83.0,0.6,706.0,0.91,-0.79,2.058,341.0,-0.7,-1.04,1.19,2.4986
1976-06-01,-0.35,-0.8,,-2.12,-0.262,-0.262,-0.495,-0.495,0.328,-1.572,-74.0,0.14,0.14,2.24,0.241,-0.03,,-0.15,0.0,1601.0,-0.0,1.76,,1.11,1.37,-0.38,0.33,-0.76,-0.622,1015.76,-0.05,-0.67,-1.32,2.78,30.0,0.4,706.0,0.27,-0.59,2.354,342.0,-0.6,-1.76,1.28,7.2717
1976-07-01,-0.31,-0.55,,0.02,-0.259,-0.259,-0.319,-0.319,-0.325,-0.871,-77.0,0.86,0.85,1.97,0.407,-1.21,,-0.18,0.0,3217.0,0.4,-0.57,,-0.29,1.61,-0.16,0.43,-0.72,-1.251,1015.07,0.18,0.61,-0.12,-1.9,-106.0,-1.4,675.0,2.3,-0.37,2.206,343.0,-0.67,-2.34,2.35,4.5835
1976-08-01,-0.29,-0.31,,1.56,-0.257,-0.257,-0.197,-0.197,0.559,0.188,-43.0,0.89,0.88,-1.0,0.52,0.23,,-0.22,14.5,3013.0,0.54,0.62,,2.34,1.25,0.12,0.76,-0.62,-0.653,1015.43,0.35,1.28,-0.62,-4.89,-134.0,-1.3,748.0,1.39,0.07,1.881,344.0,-0.48,-2.23,1.22,26.8467
1976-09-01,-0.29,-0.15,,1.4,-0.254,-0.254,-0.205,-0.205,-0.743,-0.103,16.0,1.08,1.08,1.69,0.815,1.82,,-0.13,8.75,1403.0,0.59,-3.46,,-1.11,0.83,0.3,0.82,-0.5,-1.777,1011.75,0.62,0.82,-0.04,-6.19,50.0,-1.9,731.0,2.09,0.14,1.352,345.0,-0.32,-3.42,0.1,27.0757
1976-10-01,-0.31,-0.18,,0.82,-0.253,-0.253,-0.305,-0.305,-0.804,-1.091,29.0,0.45,0.45,0.96,0.846,1.53,,-0.36,2.25,20.0,0.73,-0.64,,0.42,0.51,0.75,0.91,-0.03,0.778,1012.2,0.81,1.11,0.91,-8.23,425.0,0.7,759.0,0.68,0.18,0.809,346.0,-0.35,0.21,-0.66,9.4216
1976-11-01,-0.27,-0.34,,-0.66,-0.252,-0.252,-0.427,-0.427,-0.087,-1.511,30.0,0.11,0.12,-0.48,0.712,2.19,,-0.23,0.0,530.0,0.64,1.5,,0.04,0.49,0.71,0.78,0.09,0.032,1007.68,0.86,1.25,1.72,-8.89,44.0,1.2,729.0,0.43,0.04,0.303,347.0,-0.45,0.03,0.23,28.9978
1976-12-01,-0.22,-0.4,,-2.15,-0.25,-0.25,-0.443,-0.443,-2.074,-1.882,-63.0,0.6,0.6,-1.78,0.571,,,-0.03,0.0,13.0,0.39,-3.63,,-1.57,0.39,0.49,0.66,-0.25,0.625,1005.06,0.85,1.22,0.21,-11.85,12.0,-0.6,767.0,0.26,-0.31,0.066,348.0,-0.21,-0.25,-1.11,13.0878
1977-01-01,-0.18,-0.47,,-1.98,-0.248,-0.248,-0.401,-0.401,-3.767,-1.469,88.0,0.65,0.64,-0.49,0.801,0.75,,0.12,0.0,60.0,0.77,-2.36,,-1.72,0.23,0.78,0.88,-0.1,0.306,999.02,0.71,1.65,1.6,-14.44,3.0,-0.7,774.0,1.15,-0.15,-0.164,349.0,-0.19,-0.14,-1.08,64.8525
1977-02-01,-0.11,-0.39,,-1.57,-0.246,-0.246,-0.345,-0.345,-2.01,-1.43,-24.0,-0.01,-0.01,-1.73,0.387,-1.4,,0.22,0.0,34.0,0.57,0.28,,-1.0,-0.38,0.37,0.56,-0.15,4.662,1001.18,0.64,1.11,2.43,-14.9,-8.0,2.0,823.0,0.28,-0.22,-0.266,350.0,-0.0,-0.16,0.08,52.3633
1977-03-01,-0.08,-0.32,,-0.83,-0.243,-0.243,-0.195,-0.195,0.344,-1.06,-9.0,0.78,0.78,0.45,0.304,-1.44,,0.29,0.0,60.0,0.2,1.33,,-1.25,-0.46,0.19,0.22,-0.23,4.331,1016.83,0.34,0.72,-0.69,-17.61,-9.0,-0.9,766.0,0.46,-0.11,-0.445,351.0,0.0,-0.58,1.83,57.4454
1977-04-01,-0.09,-0.25,,-0.31,-0.241,-0.241,-0.229,-0.229,1.329,-0.921,-3.0,0.33,0.32,-1.01,-0.235,0.25,,0.3,0.0,65.0,-0.2,1.07,,0.56,-0.59,-0.38,-0.64,-0.23,0.704,1016.83,0.23,0.3,-0.32,-14.93,-54.0,-0.7,776.0,0.92,-0.09,-0.657,352.0,-0.03,-1.16,0.97,12.3589
1977-05-01,-0.17,-0.23,,-0.08,-0.24,-0.24,-0.182,-0.182,0.104,-0.542,67.0,0.72,0.72,-1.21,0.244,-1.84,,0.33,0.0,220.0,0.05,-1.62,,-0.75,-0.92,-0.21,-0.38,-0.35,-1.105,1015.61,0.21,0.31,-0.56,-17.14,-17.0,-0.8,796.0,0.72,-0.07,-0.907,353.0,-0.05,-0.94,-0.43,75.4235
1977-06-01,-0.18,-0.34,,0.03,-0.237,-0.237,-0.119,-0.119,-0.226,0.192,292.0,1.2,1.19,0.3,0.29,-0.24,,0.34,0.0,1871.0,0.38,-0.89,,-0.27,-0.61,0.01,-0.19,-0.17,0.206,1015.16,0.34,0.42,0.57,-21.33,-93.0,-1.5,915.0,0.55,0.05,-1.185,354.0,-0.09,-1.62,0.17,11.9646
1977-07-01,-0.22,-0.41,,-0.85,-0.235,-0.235,-0.117,-0.117,-0.492,-0.156,131.0,1.23,1.22,-0.01,0.275,0.03,,0.27,0.0,3417.0,0.46,-1.14,,-0.42,-0.5,0.09,-0.23,-0.06,1.129,1017.82,0.35,0.19,-1.04,-18.17,-96.0,-1.9,811.0,2.29,-0.14,-1.527,355.0,-0.14,-0.62,0.96,3.62
1977-08-01,-0.22,-0.5,,-1.73,-0.235,-0.235,-0.157,-0.157,-1.412,-0.366,-21.0,0.85,0.85,-1.13,-0.081,1.69,,0.3,1.25,2511.0,0.18,-1.42,,-0.49,-0.9,-0.01,-0.38,-0.08,-2.197,1014.03,0.42,0.64,2.2,-11.24,-202.0,-1.3,843.0,2.46,-0.28,-1.733,356.0,0.01,-1.98,0.77,7.3128
